1F3CB 200D 2642 FE0F                                   :man-lifting-weights
1F3CB FE0F 200D 2642                                   :man-lifting-weights
1F3CB 200D 2642                                        :man-lifting-weights
1F3CB 1F3FB 200D 2642 FE0F                             :man-lifting-weights;skin-tone-l
1F3CB 1F3FB 200D 2642                                  :man-lifting-weights;skin-tone-l
1F3CB 1F3FC 200D 2642 FE0F                             :man-lifting-weights;skin-tone-ml
1F3CB 1F3FC 200D 2642                                  :man-lifting-weights;skin-tone-ml
1F3CB 1F3FD 200D 2642 FE0F                             :man-lifting-weights;skin-tone-m
1F3CB 1F3FD 200D 2642                                  :man-lifting-weights;skin-tone-m
1F3CB 1F3FE 200D 2642 FE0F                             :man-lifting-weights;skin-tone-md
1F3CB 1F3FE 200D 2642                                  :man-lifting-weights;skin-tone-md
1F3CB 1F3FF 200D 2642 FE0F                             :man-lifting-weights;skin-tone-d
1F3CB 1F3FF 200D 2642                                  :man-lifting-weights;skin-tone-d
1F3CB FE0F 200D 2640 FE0F                              :woman-lifting-weights
1F3CB 200D 2640 FE0F                                   :woman-lifting-weights
1F3CB FE0F 200D 2640                                   :woman-lifting-weights
1F3CB 200D 2640                                        :woman-lifting-weights
1F3CB 1F3FB 200D 2640 FE0F                             :woman-lifting-weights;skin-tone-l
1F3CB 1F3FB 200D 2640                                  :woman-lifting-weights;skin-tone-l
1F3CB 1F3FC 200D 2640 FE0F                             :woman-lifting-weights;skin-tone-ml
1F3CB 1F3FC 200D 2640                                  :woman-lifting-weights;skin-tone-ml
1F3CB 1F3FD 200D 2640 FE0F                             :woman-lifting-weights;skin-tone-m
1F3CB 1F3FD 200D 2640                                  :woman-lifting-weights;skin-tone-m
1F3CB 1F3FE 200D 2640 FE0F                             :woman-lifting-weights;skin-tone-md
1F3CB 1F3FE 200D 2640                                  :woman-lifting-weights;skin-tone-md
1F3CB 1F3FF 200D 2640 FE0F                             :woman-lifting-weights;skin-tone-d
1F3CB 1F3FF 200D 2640                                  :woman-lifting-weights;skin-tone-d
1F6B4                                                  :person-biking
1F6B4 1F3FB                                            :person-biking;skin-tone-l
1F6B4 1F3FC                                            :person-biking;skin-tone-ml
1F6B4 1F3FD                                            :person-biking;skin-tone-m
1F6B4 1F3FE                                            :person-biking;skin-tone-md
1F6B4 1F3FF                                            :person-biking;skin-tone-d
1F6B4 200D 2642 FE0F                                   :man-biking
1F6B4 200D 2642                                        :man-biking
1F6B4 1F3FB 200D 2642 FE0F                             :man-biking;skin-tone-l
1F6B4 1F3FB 200D 2642                                  :man-biking;skin-tone-l
1F6B4 1F3FC 200D 2642 FE0F                             :man-biking;skin-tone-ml
1F6B4 1F3FC 200D 2642                                  :man-biking;skin-tone-ml
1F6B4 1F3FD 200D 2642 FE0F                             :man-biking;skin-tone-m
1F6B4 1F3FD 200D 2642                                  :man-biking;skin-tone-m
1F6B4 1F3FE 200D 2642 FE0F                             :man-biking;skin-tone-md
1F6B4 1F3FE 200D 2642                                  :man-biking;skin-tone-md
1F6B4 1F3FF 200D 2642 FE0F                             :man-biking;skin-tone-d
1F6B4 1F3FF 200D 2642                                  :man-biking;skin-tone-d
1F6B4 200D 2640 FE0F                                   :woman-biking
1F6B4 200D 2640                                        :woman-biking
1F6B4 1F3FB 200D 2640 FE0F                             :woman-biking;skin-tone-l
1F6B4 1F3FB 200D 2640                                  :woman-biking;skin-tone-l
1F6B4 1F3FC 200D 2640 FE0F                             :woman-biking;skin-tone-ml
1F6B4 1F3FC 200D 2640                                  :woman-biking;skin-tone-ml
1F6B4 1F3FD 200D 2640 FE0F                             :woman-biking;skin-tone-m
1F6B4 1F3FD 200D 2640                                  :woman-biking;skin-tone-m
1F6B4 1F3FE 200D 2640 FE0F                             :woman-biking;skin-tone-md
1F6B4 1F3FE 200D 2640                                  :woman-biking;skin-tone-md
1F6B4 1F3FF 200D 2640 FE0F                             :woman-biking;skin-tone-d
1F6B4 1F3FF 200D 2640                                  :woman-biking;skin-tone-d
1F6B5                                                  :person-mountain-biking
1F6B5 1F3FB                                            :person-mountain-biking;skin-tone-l
1F6B5 1F3FC                                            :person-mountain-biking;skin-tone-ml
1F6B5 1F3FD                                            :person-mountain-biking;skin-tone-m
1F6B5 1F3FE                                            :person-mountain-biking;skin-tone-md
1F6B5 1F3FF                                            :person-mountain-biking;skin-tone-d
1F6B5 200D 2642 FE0F                                   :man-mountain-biking
1F6B5 200D 2642                                        :man-mountain-biking
1F6B5 1F3FB 200D 2642 FE0F                             :man-mountain-biking;skin-tone-l
1F6B5 1F3FB 200D 2642                                  :man-mountain-biking;skin-tone-l
1F6B5 1F3FC 200D 2642 FE0F                             :man-mountain-biking;skin-tone-ml
1F6B5 1F3FC 200D 2642                                  :man-mountain-biking;skin-tone-ml
1F6B5 1F3FD 200D 2642 FE0F                             :man-mountain-biking;skin-tone-m
1F6B5 1F3FD 200D 2642                                  :man-mountain-biking;skin-tone-m
1F6B5 1F3FE 200D 2642 FE0F                             :man-mountain-biking;skin-tone-md
1F6B5 1F3FE 200D 2642                                  :man-mountain-biking;skin-tone-md
1F6B5 1F3FF 200D 2642 FE0F                             :man-mountain-biking;skin-tone-d
1F6B5 1F3FF 200D 2642                                  :man-mountain-biking;skin-tone-d
1F6B5 200D 2640 FE0F                                   :woman-mountain-biking
1F6B5 200D 2640                                        :woman-mountain-biking
1F6B5 1F3FB 200D 2640 FE0F                             :woman-mountain-biking;skin-tone-l
1F6B5 1F3FB 200D 2640                                  :woman-mountain-biking;skin-tone-l
1F6B5 1F3FC 200D 2640 FE0F                             :woman-mountain-biking;skin-tone-ml
1F6B5 1F3FC 200D 2640                                  :woman-mountain-biking;skin-tone-ml
1F6B5 1F3FD 200D 2640 FE0F                             :woman-mountain-biking;skin-tone-m
1F6B5 1F3FD 200D 2640                                  :woman-mountain-biking;skin-tone-m
1F6B5 1F3FE 200D 2640 FE0F                             :woman-mountain-biking;skin-tone-md
1F6B5 1F3FE 200D 2640                                  :woman-mountain-biking;skin-tone-md
1F6B5 1F3FF 200D 2640 FE0F                             :woman-mountain-biking;skin-tone-d
1F6B5 1F3FF 200D 2640                                  :woman-mountain-biking;skin-tone-d
1F938                                                  :person-cartwheeling
1F938 1F3FB                                            :person-cartwheeling;skin-tone-l
1F938 1F3FC                                            :person-cartwheeling;skin-tone-ml
1F938 1F3FD                                            :person-cartwheeling;skin-tone-m
1F938 1F3FE                                            :person-cartwheeling;skin-tone-md
1F938 1F3FF                                            :person-cartwheeling;skin-tone-d
1F938 200D 2642 FE0F                                   :man-cartwheeling
1F938 200D 2642                                        :man-cartwheeling
1F938 1F3FB 200D 2642 FE0F                             :man-cartwheeling;skin-tone-l
1F938 1F3FB 200D 2642                                  :man-cartwheeling;skin-tone-l
1F938 1F3FC 200D 2642 FE0F                             :man-cartwheeling;skin-tone-ml
1F938 1F3FC 200D 2642                                  :man-cartwheeling;skin-tone-ml
1F938 1F3FD 200D 2642 FE0F                             :man-cartwheeling;skin-tone-m
1F938 1F3FD 200D 2642                                  :man-cartwheeling;skin-tone-m
1F938 1F3FE 200D 2642 FE0F                             :man-cartwheeling;skin-tone-md
1F938 1F3FE 200D 2642                                  :man-cartwheeling;skin-tone-md
1F938 1F3FF 200D 2642 FE0F                             :man-cartwheeling;skin-tone-d
1F938 1F3FF 200D 2642                                  :man-cartwheeling;skin-tone-d
1F938 200D 2640 FE0F                                   :woman-cartwheeling
1F938 200D 2640                                        :woman-cartwheeling
1F938 1F3FB 200D 2640 FE0F                             :woman-cartwheeling;skin-tone-l
1F938 1F3FB 200D 2640                                  :woman-cartwheeling;skin-tone-l
1F938 1F3FC 200D 2640 FE0F                             :woman-cartwheeling;skin-tone-ml
1F938 1F3FC 200D 2640                                  :woman-cartwheeling;skin-tone-ml
1F938 1F3FD 200D 2640 FE0F                             :woman-cartwheeling;skin-tone-m
1F938 1F3FD 200D 2640                                  :woman-cartwheeling;skin-tone-m
1F938 1F3FE 200D 2640 FE0F                             :woman-cartwheeling;skin-tone-md
1F938 1F3FE 200D 2640                                  :woman-cartwheeling;skin-tone-md
1F938 1F3FF 200D 2640 FE0F                             :woman-cartwheeling;skin-tone-d
1F938 1F3FF 200D 2640                                  :woman-cartwheeling;skin-tone-d
1F93C                                                  :people-wrestling
1F93C 200D 2642 FE0F                                   :men-wrestling
1F93C 200D 2642                                        :men-wrestling
1F93C 200D 2640 FE0F                                   :women-wrestling
1F93C 200D 2640                                        :women-wrestling
1F93D                                                  :person-playing-water-polo
1F93D 1F3FB                                            :person-playing-water-polo;skin-tone-l
1F93D 1F3FC                                            :person-playing-water-polo;skin-tone-ml
1F93D 1F3FD                                            :person-playing-water-polo;skin-tone-m
1F93D 1F3FE                                            :person-playing-water-polo;skin-tone-md
1F93D 1F3FF                                            :person-playing-water-polo;skin-tone-d
1F93D 200D 2642 FE0F                                   :man-playing-water-polo
1F93D 200D 2642                                        :man-playing-water-polo
1F93D 1F3FB 200D 2642 FE0F                             :man-playing-water-polo;skin-tone-l
1F93D 1F3FB 200D 2642                                  :man-playing-water-polo;skin-tone-l
1F93D 1F3FC 200D 2642 FE0F                             :man-playing-water-polo;skin-tone-ml
1F93D 1F3FC 200D 2642                                  :man-playing-water-polo;skin-tone-ml
1F93D 1F3FD 200D 2642 FE0F                             :man-playing-water-polo;skin-tone-m
1F93D 1F3FD 200D 2642                                  :man-playing-water-polo;skin-tone-m
1F93D 1F3FE 200D 2642 FE0F                             :man-playing-water-polo;skin-tone-md
1F93D 1F3FE 200D 2642                                  :man-playing-water-polo;skin-tone-md
1F93D 1F3FF 200D 2642 FE0F                             :man-playing-water-polo;skin-tone-d
1F93D 1F3FF 200D 2642                                  :man-playing-water-polo;skin-tone-d
1F93D 200D 2640 FE0F                                   :woman-playing-water-polo
1F93D 200D 2640                                        :woman-playing-water-polo
1F93D 1F3FB 200D 2640 FE0F                             :woman-playing-water-polo;skin-tone-l
1F93D 1F3FB 200D 2640                                  :woman-playing-water-polo;skin-tone-l
1F93D 1F3FC 200D 2640 FE0F                             :woman-playing-water-polo;skin-tone-ml
1F93D 1F3FC 200D 2640                                  :woman-playing-water-polo;skin-tone-ml
1F93D 1F3FD 200D 2640 FE0F                             :woman-playing-water-polo;skin-tone-m
1F93D 1F3FD 200D 2640                                  :woman-playing-water-polo;skin-tone-m
1F93D 1F3FE 200D 2640 FE0F                             :woman-playing-water-polo;skin-tone-md
1F93D 1F3FE 200D 2640                                  :woman-playing-water-polo;skin-tone-md
1F93D 1F3FF 200D 2640 FE0F                             :woman-playing-water-polo;skin-tone-d
1F93D 1F3FF 200D 2640                                  :woman-playing-water-polo;skin-tone-d
1F93E                                                  :person-playing-handball
1F93E 1F3FB                                            :person-playing-handball;skin-tone-l
1F93E 1F3FC                                            :person-playing-handball;skin-tone-ml
1F93E 1F3FD                                            :person-playing-handball;skin-tone-m
1F93E 1F3FE                                            :person-playing-handball;skin-tone-md
1F93E 1F3FF                                            :person-playing-handball;skin-tone-d
1F93E 200D 2642 FE0F                                   :man-playing-handball
1F93E 200D 2642                                        :man-playing-handball
1F93E 1F3FB 200D 2642 FE0F                             :man-playing-handball;skin-tone-l
1F93E 1F3FB 200D 2642                                  :man-playing-handball;skin-tone-l
1F93E 1F3FC 200D 2642 FE0F                             :man-playing-handball;skin-tone-ml
1F93E 1F3FC 200D 2642                                  :man-playing-handball;skin-tone-ml
1F93E 1F3FD 200D 2642 FE0F                             :man-playing-handball;skin-tone-m
1F93E 1F3FD 200D 2642                                  :man-playing-handball;skin-tone-m
1F93E 1F3FE 200D 2642 FE0F                             :man-playing-handball;skin-tone-md
1F93E 1F3FE 200D 2642                                  :man-playing-handball;skin-tone-md
1F93E 1F3FF 200D 2642 FE0F                             :man-playing-handball;skin-tone-d
1F93E 1F3FF 200D 2642                                  :man-playing-handball;skin-tone-d
1F93E 200D 2640 FE0F                                   :woman-playing-handball
1F93E 200D 2640                                        :woman-playing-handball
1F93E 1F3FB 200D 2640 FE0F                             :woman-playing-handball;skin-tone-l
1F93E 1F3FB 200D 2640                                  :woman-playing-handball;skin-tone-l
1F93E 1F3FC 200D 2640 FE0F                             :woman-playing-handball;skin-tone-ml
1F93E 1F3FC 200D 2640                                  :woman-playing-handball;skin-tone-ml
1F93E 1F3FD 200D 2640 FE0F                             :woman-playing-handball;skin-tone-m
1F93E 1F3FD 200D 2640                                  :woman-playing-handball;skin-tone-m
1F93E 1F3FE 200D 2640 FE0F                             :woman-playing-handball;skin-tone-md
1F93E 1F3FE 200D 2640                                  :woman-playing-handball;skin-tone-md
1F93E 1F3FF 200D 2640 FE0F                             :woman-playing-handball;skin-tone-d
1F93E 1F3FF 200D 2640                                  :woman-playing-handball;skin-tone-d
1F939                                                  :person-juggling
1F939 1F3FB                                            :person-juggling;skin-tone-l
1F939 1F3FC                                            :person-juggling;skin-tone-ml
1F939 1F3FD                                            :person-juggling;skin-tone-m
1F939 1F3FE                                            :person-juggling;skin-tone-md
1F939 1F3FF                                            :person-juggling;skin-tone-d
1F939 200D 2642 FE0F                                   :man-juggling
1F939 200D 2642                                        :man-juggling
1F939 1F3FB 200D 2642 FE0F                             :man-juggling;skin-tone-l
1F939 1F3FB 200D 2642                                  :man-juggling;skin-tone-l
1F939 1F3FC 200D 2642 FE0F                             :man-juggling;skin-tone-ml
1F939 1F3FC 200D 2642                                  :man-juggling;skin-tone-ml
1F939 1F3FD 200D 2642 FE0F                             :man-juggling;skin-tone-m
1F939 1F3FD 200D 2642                                  :man-juggling;skin-tone-m
1F939 1F3FE 200D 2642 FE0F                             :man-juggling;skin-tone-md
1F939 1F3FE 200D 2642                                  :man-juggling;skin-tone-md
1F939 1F3FF 200D 2642 FE0F                             :man-juggling;skin-tone-d
1F939 1F3FF 200D 2642                                  :man-juggling;skin-tone-d
1F939 200D 2640 FE0F                                   :woman-juggling
1F939 200D 2640                                        :woman-juggling
1F939 1F3FB 200D 2640 FE0F                             :woman-juggling;skin-tone-l
1F939 1F3FB 200D 2640                                  :woman-juggling;skin-tone-l
1F939 1F3FC 200D 2640 FE0F                             :woman-juggling;skin-tone-ml
1F939 1F3FC 200D 2640                                  :woman-juggling;skin-tone-ml
1F939 1F3FD 200D 2640 FE0F                             :woman-juggling;skin-tone-m
1F939 1F3FD 200D 2640                                  :woman-juggling;skin-tone-m
1F939 1F3FE 200D 2640 FE0F                             :woman-juggling;skin-tone-md
1F939 1F3FE 200D 2640                                  :woman-juggling;skin-tone-md
1F939 1F3FF 200D 2640 FE0F                             :woman-juggling;skin-tone-d
1F939 1F3FF 200D 2640                                  :woman-juggling;skin-tone-d
1F9D8                                                  :person-in-lotus-position
1F9D8 1F3FB                                            :person-in-lotus-position;skin-tone-l
1F9D8 1F3FC                                            :person-in-lotus-position;skin-tone-ml
1F9D8 1F3FD                                            :person-in-lotus-position;skin-tone-m
1F9D8 1F3FE                                            :person-in-lotus-position;skin-tone-md
1F9D8 1F3FF                                            :person-in-lotus-position;skin-tone-d
1F9D8 200D 2642 FE0F                                   :man-in-lotus-position
1F9D8 200D 2642                                        :man-in-lotus-position
1F9D8 1F3FB 200D 2642 FE0F                             :man-in-lotus-position;skin-tone-l
1F9D8 1F3FB 200D 2642                                  :man-in-lotus-position;skin-tone-l
1F9D8 1F3FC 200D 2642 FE0F                             :man-in-lotus-position;skin-tone-ml
1F9D8 1F3FC 200D 2642                                  :man-in-lotus-position;skin-tone-ml
1F9D8 1F3FD 200D 2642 FE0F                             :man-in-lotus-position;skin-tone-m
1F9D8 1F3FD 200D 2642                                  :man-in-lotus-position;skin-tone-m
1F9D8 1F3FE 200D 2642 FE0F                             :man-in-lotus-position;skin-tone-md
1F9D8 1F3FE 200D 2642                                  :man-in-lotus-position;skin-tone-md
1F9D8 1F3FF 200D 2642 FE0F                             :man-in-lotus-position;skin-tone-d
1F9D8 1F3FF 200D 2642                                  :man-in-lotus-position;skin-tone-d
1F9D8 200D 2640 FE0F                                   :woman-in-lotus-position
1F9D8 200D 2640                                        :woman-in-lotus-position
1F9D8 1F3FB 200D 2640 FE0F                             :woman-in-lotus-position;skin-tone-l
1F9D8 1F3FB 200D 2640                                  :woman-in-lotus-position;skin-tone-l
1F9D8 1F3FC 200D 2640 FE0F                             :woman-in-lotus-position;skin-tone-ml
1F9D8 1F3FC 200D 2640                                  :woman-in-lotus-position;skin-tone-ml
1F9D8 1F3FD 200D 2640 FE0F                             :woman-in-lotus-position;skin-tone-m
1F9D8 1F3FD 200D 2640                                  :woman-in-lotus-position;skin-tone-m
1F9D8 1F3FE 200D 2640 FE0F                             :woman-in-lotus-position;skin-tone-md
1F9D8 1F3FE 200D 2640                                  :woman-in-lotus-position;skin-tone-md
1F9D8 1F3FF 200D 2640 FE0F                             :woman-in-lotus-position;skin-tone-d
1F9D8 1F3FF 200D 2640                                  :woman-in-lotus-position;skin-tone-d
1F6C0                                                  :person-taking-bath
1F6C0 1F3FB                                            :person-taking-bath;skin-tone-l
1F6C0 1F3FC                                            :person-taking-bath;skin-tone-ml
1F6C0 1F3FD                                            :person-taking-bath;skin-tone-m
1F6C0 1F3FE                                            :person-taking-bath;skin-tone-md
1F6C0 1F3FF                                            :person-taking-bath;skin-tone-d
1F6CC                                                  :person-in-bed
1F6CC 1F3FB                                            :person-in-bed;skin-tone-l
1F6CC 1F3FC                                            :person-in-bed;skin-tone-ml
1F6CC 1F3FD                                            :person-in-bed;skin-tone-m
1F6CC 1F3FE                                            :person-in-bed;skin-tone-md
1F6CC 1F3FF                                            :person-in-bed;skin-tone-d
1F9D1 200D 1F91D 200D 1F9D1                            :people-holding-hands
1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FB                :people-holding-hands;skin-tone-l
1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FC                :people-holding-hands;skin-tone-l-skin-tone-ml
1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FD                :people-holding-hands;skin-tone-l-skin-tone-m
1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FE                :people-holding-hands;skin-tone-l-skin-tone-md
1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FF                :people-holding-hands;skin-tone-l-skin-tone-d
1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FB                :people-holding-hands;skin-tone-ml-skin-tone-l
1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FC                :people-holding-hands;skin-tone-ml
1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FD                :people-holding-hands;skin-tone-ml-skin-tone-m
1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FE                :people-holding-hands;skin-tone-ml-skin-tone-md
1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FF                :people-holding-hands;skin-tone-ml-skin-tone-d
1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FB                :people-holding-hands;skin-tone-m-skin-tone-l
1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FC                :people-holding-hands;skin-tone-m-skin-tone-ml
1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FD                :people-holding-hands;skin-tone-m
1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FE                :people-holding-hands;skin-tone-m-skin-tone-md
1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FF                :people-holding-hands;skin-tone-m-skin-tone-d
1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FB                :people-holding-hands;skin-tone-md-skin-tone-l
1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FC                :people-holding-hands;skin-tone-md-skin-tone-ml
1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FD                :people-holding-hands;skin-tone-md-skin-tone-m
1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FE                :people-holding-hands;skin-tone-md
1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FF                :people-holding-hands;skin-tone-md-skin-tone-d
1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FB                :people-holding-hands;skin-tone-d-skin-tone-l
1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FC                :people-holding-hands;skin-tone-d-skin-tone-ml
1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FD                :people-holding-hands;skin-tone-d-skin-tone-m
1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FE                :people-holding-hands;skin-tone-d-skin-tone-md
1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FF                :people-holding-hands;skin-tone-d
1F46D                                                  :women-holding-hands
1F46D 1F3FB                                            :women-holding-hands;skin-tone-l
1F469 1F3FB 200D 1F91D 200D 1F469 1F3FC                :women-holding-hands;skin-tone-l-skin-tone-ml
1F469 1F3FB 200D 1F91D 200D 1F469 1F3FD                :women-holding-hands;skin-tone-l-skin-tone-m
1F469 1F3FB 200D 1F91D 200D 1F469 1F3FE                :women-holding-hands;skin-tone-l-skin-tone-md
1F469 1F3FB 200D 1F91D 200D 1F469 1F3FF                :women-holding-hands;skin-tone-l-skin-tone-d
1F469 1F3FC 200D 1F91D 200D 1F469 1F3FB                :women-holding-hands;skin-tone-ml-skin-tone-l
1F46D 1F3FC                                            :women-holding-hands;skin-tone-ml
1F469 1F3FC 200D 1F91D 200D 1F469 1F3FD                :women-holding-hands;skin-tone-ml-skin-tone-m
1F469 1F3FC 200D 1F91D 200D 1F469 1F3FE                :women-holding-hands;skin-tone-ml-skin-tone-md
1F469 1F3FC 200D 1F91D 200D 1F469 1F3FF                :women-holding-hands;skin-tone-ml-skin-tone-d
1F469 1F3FD 200D 1F91D 200D 1F469 1F3FB                :women-holding-hands;skin-tone-m-skin-tone-l
1F469 1F3FD 200D 1F91D 200D 1F469 1F3FC                :women-holding-hands;skin-tone-m-skin-tone-ml
1F46D 1F3FD                                            :women-holding-hands;skin-tone-m
1F469 1F3FD 200D 1F91D 200D 1F469 1F3FE                :women-holding-hands;skin-tone-m-skin-tone-md
1F469 1F3FD 200D 1F91D 200D 1F469 1F3FF                :women-holding-hands;skin-tone-m-skin-tone-d
1F469 1F3FE 200D 1F91D 200D 1F469 1F3FB                :women-holding-hands;skin-tone-md-skin-tone-l
1F469 1F3FE 200D 1F91D 200D 1F469 1F3FC                :women-holding-hands;skin-tone-md-skin-tone-ml
1F469 1F3FE 200D 1F91D 200D 1F469 1F3FD                :women-holding-hands;skin-tone-md-skin-tone-m
1F46D 1F3FE                                            :women-holding-hands;skin-tone-md
1F469 1F3FE 200D 1F91D 200D 1F469 1F3FF                :women-holding-hands;skin-tone-md-skin-tone-d
1F469 1F3FF 200D 1F91D 200D 1F469 1F3FB                :women-holding-hands;skin-tone-d-skin-tone-l
1F469 1F3FF 200D 1F91D 200D 1F469 1F3FC                :women-holding-hands;skin-tone-d-skin-tone-ml
1F469 1F3FF 200D 1F91D 200D 1F469 1F3FD                :women-holding-hands;skin-tone-d-skin-tone-m
1F469 1F3FF 200D 1F91D 200D 1F469 1F3FE                :women-holding-hands;skin-tone-d-skin-tone-md
1F46D 1F3FF                                            :women-holding-hands;skin-tone-d
1F46B                                                  :woman-and-man-holding-hands
1F46B 1F3FB                                            :woman-and-man-holding-hands;skin-tone-l
1F469 1F3FB 200D 1F91D 200D 1F468 1F3FC                :woman-and-man-holding-hands;skin-tone-l-skin-tone-ml
1F469 1F3FB 200D 1F91D 200D 1F468 1F3FD                :woman-and-man-holding-hands;skin-tone-l-skin-tone-m
1F469 1F3FB 200D 1F91D 200D 1F468 1F3FE                :woman-and-man-holding-hands;skin-tone-l-skin-tone-md
1F469 1F3FB 200D 1F91D 200D 1F468 1F3FF                :woman-and-man-holding-hands;skin-tone-l-skin-tone-d
1F469 1F3FC 200D 1F91D 200D 1F468 1F3FB                :woman-and-man-holding-hands;skin-tone-ml-skin-tone-l
1F46B 1F3FC                                            :woman-and-man-holding-hands;skin-tone-ml
1F469 1F3FC 200D 1F91D 200D 1F468 1F3FD                :woman-and-man-holding-hands;skin-tone-ml-skin-tone-m
1F469 1F3FC 200D 1F91D 200D 1F468 1F3FE                :woman-and-man-holding-hands;skin-tone-ml-skin-tone-md
1F469 1F3FC 200D 1F91D 200D 1F468 1F3FF                :woman-and-man-holding-hands;skin-tone-ml-skin-tone-d
1F469 1F3FD 200D 1F91D 200D 1F468 1F3FB                :woman-and-man-holding-hands;skin-tone-m-skin-tone-l
1F469 1F3FD 200D 1F91D 200D 1F468 1F3FC                :woman-and-man-holding-hands;skin-tone-m-skin-tone-ml
1F46B 1F3FD                                            :woman-and-man-holding-hands;skin-tone-m
1F469 1F3FD 200D 1F91D 200D 1F468 1F3FE                :woman-and-man-holding-hands;skin-tone-m-skin-tone-md
1F469 1F3FD 200D 1F91D 200D 1F468 1F3FF                :woman-and-man-holding-hands;skin-tone-m-skin-tone-d
1F469 1F3FE 200D 1F91D 200D 1F468 1F3FB                :woman-and-man-holding-hands;skin-tone-md-skin-tone-l
1F469 1F3FE 200D 1F91D 200D 1F468 1F3FC                :woman-and-man-holding-hands;skin-tone-md-skin-tone-ml
1F469 1F3FE 200D 1F91D 200D 1F468 1F3FD                :woman-and-man-holding-hands;skin-tone-md-skin-tone-m
1F46B 1F3FE                                            :woman-and-man-holding-hands;skin-tone-md
1F469 1F3FE 200D 1F91D 200D 1F468 1F3FF                :woman-and-man-holding-hands;skin-tone-md-skin-tone-d
1F469 1F3FF 200D 1F91D 200D 1F468 1F3FB                :woman-and-man-holding-hands;skin-tone-d-skin-tone-l
1F469 1F3FF 200D 1F91D 200D 1F468 1F3FC                :woman-and-man-holding-hands;skin-tone-d-skin-tone-ml
1F469 1F3FF 200D 1F91D 200D 1F468 1F3FD                :woman-and-man-holding-hands;skin-tone-d-skin-tone-m
1F469 1F3FF 200D 1F91D 200D 1F468 1F3FE                :woman-and-man-holding-hands;skin-tone-d-skin-tone-md
1F46B 1F3FF                                            :woman-and-man-holding-hands;skin-tone-d
1F46C                                                  :men-holding-hands
1F46C 1F3FB                                            :men-holding-hands;skin-tone-l
1F468 1F3FB 200D 1F91D 200D 1F468 1F3FC                :men-holding-hands;skin-tone-l-skin-tone-ml
1F468 1F3FB 200D 1F91D 200D 1F468 1F3FD                :men-holding-hands;skin-tone-l-skin-tone-m
1F468 1F3FB 200D 1F91D 200D 1F468 1F3FE                :men-holding-hands;skin-tone-l-skin-tone-md
1F468 1F3FB 200D 1F91D 200D 1F468 1F3FF                :men-holding-hands;skin-tone-l-skin-tone-d
1F468 1F3FC 200D 1F91D 200D 1F468 1F3FB                :men-holding-hands;skin-tone-ml-skin-tone-l
1F46C 1F3FC                                            :men-holding-hands;skin-tone-ml
1F468 1F3FC 200D 1F91D 200D 1F468 1F3FD                :men-holding-hands;skin-tone-ml-skin-tone-m
1F468 1F3FC 200D 1F91D 200D 1F468 1F3FE                :men-holding-hands;skin-tone-ml-skin-tone-md
1F468 1F3FC 200D 1F91D 200D 1F468 1F3FF                :men-holding-hands;skin-tone-ml-skin-tone-d
1F468 1F3FD 200D 1F91D 200D 1F468 1F3FB                :men-holding-hands;skin-tone-m-skin-tone-l
1F468 1F3FD 200D 1F91D 200D 1F468 1F3FC                :men-holding-hands;skin-tone-m-skin-tone-ml
1F46C 1F3FD                                            :men-holding-hands;skin-tone-m
1F468 1F3FD 200D 1F91D 200D 1F468 1F3FE                :men-holding-hands;skin-tone-m-skin-tone-md
1F468 1F3FD 200D 1F91D 200D 1F468 1F3FF                :men-holding-hands;skin-tone-m-skin-tone-d
1F468 1F3FE 200D 1F91D 200D 1F468 1F3FB                :men-holding-hands;skin-tone-md-skin-tone-l
1F468 1F3FE 200D 1F91D 200D 1F468 1F3FC                :men-holding-hands;skin-tone-md-skin-tone-ml
1F468 1F3FE 200D 1F91D 200D 1F468 1F3FD                :men-holding-hands;skin-tone-md-skin-tone-m
